"Date","URL","WebSite"
"11/15/2017 1:28 PM","http://www.bing.com/search?q=csueb+blackboard&src=IE-SearchBox&FORM=IE11SR","bing (www.bing.com)"
"11/15/2017 1:29 PM","https://bb.csueastbay.edu/ultra","bb.csueastbay (bb.csueastbay.edu)"
"11/15/2017 1:29 PM","https://bb.csueastbay.edu/webapps/login/","bb.csueastbay (bb.csueastbay.edu)"
"11/15/2017 2:07 PM","https://bb.csueastbay.edu/","bb.csueastbay (bb.csueastbay.edu)"
"11/15/2017 2:08 PM","https://images.csueastbay.edu/AppNet/Login.aspx","images.csueastbay (images.csueastbay.edu)"
"11/15/2017 2:08 PM","https://images.csueastbay.edu/AppNet/blank.aspx","images.csueastbay (images.csueastbay.edu)"
"11/15/2017 2:06 PM","file:///C:/Users/wz3264/AppData/Local/Temp/BES/ClientUI/Available%20Software/_currentDashboard.html","Computer"
